T,Genjyo,Suggested
58.13,9.05549832887921,5.18972971994263
58.14,9.05654202001303,5.19030358307564
58.15,9.0575856214017,5.19087763341284
58.16,9.05862913306838,5.19145187092627
58.17,9.0596725550362,5.19202629558799
58.18,9.06071588732829,5.19260090737009
58.19,9.06175912996776,5.19317570624463
58.2,9.06280228297773,5.19375069218373
58.21,9.06384534638129,5.19432586515947
58.22,9.06488832020153,5.19490122514399
58.23,9.06593120446152,5.19547677210939
58.24,9.06697399918434,5.19605250602782
58.25,9.06801670439303,5.19662842687143
58.26,9.06905932011066,5.19720453461236
58.27,9.07010184636026,5.19778082922279
58.28,9.07114428316485,5.19835731067488
58.29,9.07218663054745,5.19893397894083
58.3,9.07322888853108,5.19951083399284
58.31,9.07427105713873,5.2000878758031
58.32,9.07531313639338,5.20066510434384
58.33,9.07635512631802,5.20124251958728
58.34,9.07739702693562,5.20182012150566
58.35,9.07843883826914,5.20239791007123
58.36,9.07948056034152,5.20297588525624
58.37,9.0805221931757,5.20355404703296
58.38,9.08156373679462,5.20413239537368
58.39,9.0826051912212,5.20471093025067
58.4,9.08364655647833,5.20528965163624
58.41,9.08468783258894,5.20586855950269
58.42,9.08572901957589,5.20644765382234
58.43,9.08677011746208,5.20702693456752
58.44,9.08781112627038,5.20760640171057
58.45,9.08885204602364,5.20818605522384
58.46,9.08989287674473,5.20876589507968
58.47,9.09093361845647,5.20934592125047
58.48,9.0919742711817,5.20992613370858
58.49,9.09301483494324,5.2105065324264
58.5,9.09405530976391,5.21108711737634
58.51,9.09509569566651,5.21166788853079
58.52,9.09613599267383,5.21224884586219
58.53,9.09717620080866,5.21282998934295
58.54,9.09821632009375,5.21341131894552
58.55,9.09925635055189,5.21399283464235
58.56,9.10029629220583,5.21457453640589
58.57,9.1013361450783,5.21515642420862
58.58,9.10237590919204,5.21573849802302
58.59,9.10341558456978,5.21632075782157
58.6,9.10445517123424,5.21690320357677
58.61,9.1054946692081,5.21748583526114
58.62,9.10653407851409,5.21806865284719
58.63,9.10757339917487,5.21865165630745
58.64,9.10861263121312,5.21923484561446
58.65,9.10965177465152,5.21981822074078
58.66,9.11069082951271,5.22040178165896
58.67,9.11172979581936,5.22098552834157
58.68,9.11276867359408,5.22156946076118
58.69,9.11380746285952,5.2221535788904
58.7,9.11484616363828,5.22273788270182
58.71,9.11588477595299,5.22332237216804
58.72,9.11692329982623,5.22390704726169
58.73,9.1179617352806,5.2244919079554
58.74,9.11900008233867,5.2250769542218
58.75,9.12003834102302,5.22566218603354
58.76,9.12107651135621,5.22624760336329
58.77,9.12211459336079,5.22683320618371
58.78,9.12315258705929,5.22741899446749
58.79,9.12419049247426,5.2280049681873
58.8,9.12522830962822,5.22859112731586
58.81,9.12626603854367,5.22917747182586
58.82,9.12730367924312,5.22976400169002
58.83,9.12834123174906,5.23035071688108
58.84,9.12937869608398,5.23093761737178
58.85,9.13041607227036,5.23152470313485
58.86,9.13145336033065,5.23211197414306
58.87,9.13249056028731,5.23269943036918
58.88,9.13352767216279,5.23328707178599
58.89,9.13456469597952,5.23387489836627
58.9,9.13560163175994,5.23446291008282
58.91,9.13663847952645,5.23505110690844
58.92,9.13767523930147,5.23563948881596
58.93,9.13871191110739,5.2362280557782
58.94,9.13974849496661,5.236816807768
58.95,9.1407849909015,5.2374057447582
58.96,9.14182139893443,5.23799486672167
58.97,9.14285771908776,5.23858417363126
58.98,9.14389395138385,5.23917366545986
58.99,9.14493009584503,5.23976334218035
59,9.14596615249364,5.24035320376562
59.01,9.147002121352,5.24094325018859
59.02,9.14803800244242,5.24153348142216
59.03,9.1490737957872,5.24212389743926
59.04,9.15010950140864,5.24271449821284
59.05,9.15114511932903,5.24330528371582
59.06,9.15218064957064,5.24389625392117
59.07,9.15321609215573,5.24448740880185
59.08,9.15425144710656,5.24507874833083
59.09,9.15528671444538,5.2456702724811
59.1,9.15632189419442,5.24626198122566
59.11,9.15735698637592,5.2468538745375
59.12,9.15839199101209,5.24744595238963
59.13,9.15942690812514,5.24803821475509
59.14,9.16046173773727,5.2486306616069
59.15,9.16149647987068,5.24922329291811
59.16,9.16253113454753,5.24981610866176
59.17,9.16356570179002,5.25040910881092
59.18,9.16460018162029,5.25100229333866
59.19,9.1656345740605,5.25159566221806
59.2,9.16666887913279,5.25218921542222
59.21,9.1677030968593,5.25278295292422
59.22,9.16873722726216,5.25337687469719
59.23,9.16977127036347,5.25397098071424
59.24,9.17080522618535,5.2545652709485
59.25,9.1718390947499,5.25515974537311
59.26,9.17287287607919,5.25575440396122
59.27,9.17390657019531,5.25634924668599
59.28,9.17494017712033,5.25694427352059
59.29,9.1759736968763,5.25753948443818
59.3,9.17700712948529,5.25813487941197
59.31,9.17804047496932,5.25873045841515
59.32,9.17907373335043,5.25932622142092
59.33,9.18010690465064,5.2599221684025
59.34,9.18113998889197,5.26051829933312
59.35,9.18217298609642,5.26111461418601
59.36,9.18320589628599,5.26171111293441
59.37,9.18423871948266,5.26230779555159
59.38,9.1852714557084,5.26290466201081
59.39,9.18630410498519,5.26350171228533
59.4,9.18733666733498,5.26409894634845
59.41,9.18836914277971,5.26469636417345
59.42,9.18940153134134,5.26529396573364
59.43,9.19043383304179,5.26589175100234
59.44,9.19146604790298,5.26648971995286
59.45,9.19249817594682,5.26708787255853
59.46,9.19353021719521,5.2676862087927
59.47,9.19456217167005,5.26828472862871
59.48,9.19559403939322,5.26888343203993
59.49,9.1966258203866,5.26948231899973
59.5,9.19765751467205,5.27008138948148
59.51,9.19868912227142,5.27068064345857
59.52,9.19972064320658,5.27128008090441
59.53,9.20075207749934,5.27187970179239
59.54,9.20178342517155,5.27247950609595
59.55,9.20281468624501,5.27307949378849
59.56,9.20384586074156,5.27367966484346
59.57,9.20487694868297,5.27428001923431
59.58,9.20590795009105,5.27488055693449
59.59,9.20693886498758,5.27548127791746
59.6,9.20796969339433,5.27608218215671
59.61,9.20900043533307,5.2766832696257
59.62,9.21003109082555,5.27728454029794
59.63,9.21106165989353,5.27788599414693
59.64,9.21209214255873,5.27848763114618
59.65,9.21312253884288,5.27908945126922
59.66,9.21415284876771,5.27969145448956
59.67,9.21518307235493,5.28029364078076
59.68,9.21621320962623,5.28089601011637
59.69,9.21724326060331,5.28149856246993
59.7,9.21827322530785,5.28210129781503
59.71,9.21930310376153,5.28270421612524
59.72,9.22033289598601,5.28330731737414
59.73,9.22136260200294,5.28391060153534
59.74,9.22239222183397,5.28451406858245
59.75,9.22342175550074,5.28511771848906
59.76,9.22445120302488,5.28572155122882
59.77,9.22548056442801,5.28632556677536
59.78,9.22650983973174,5.28692976510232
59.79,9.22753902895766,5.28753414618335
59.8,9.22856813212738,5.28813870999212
59.81,9.22959714926247,5.28874345650229
59.82,9.23062608038451,5.28934838568756
59.83,9.23165492551506,5.28995349752162
59.84,9.23268368467568,5.29055879197815
59.85,9.23371235788793,5.29116426903087
59.86,9.23474094517332,5.29176992865351
59.87,9.23576944655341,5.29237577081979
59.88,9.23679786204969,5.29298179550344
59.89,9.2378261916837,5.29358800267821
59.9,9.23885443547692,5.29419439231787
59.91,9.23988259345086,5.29480096439617
59.92,9.24091066562699,5.2954077188869
59.93,9.2419386520268,5.29601465576383
59.94,9.24296655267174,5.29662177500076
59.95,9.24399436758328,5.29722907657149
59.96,9.24502209678286,5.29783656044984
59.97,9.24604974029193,5.29844422660962
59.98,9.24707729813192,5.29905207502467
59.99,9.24810477032424,5.29966010566882
60,9.2491321568903,5.29998886936997
60.01,9.25015945785153,5.30031783853244
60.02,9.2511866732293,5.3006470131243
60.03,9.252213803045,5.3009763931136
60.04,9.25324084732002,5.30130597846841
60.05,9.25426780607572,5.30163576915683
60.06,9.25529467933345,5.30196576514693
60.07,9.25632146711458,5.30229596640684
60.08,9.25734816944043,5.30262637290466
60.09,9.25837478633235,5.30295698460854
60.1,9.25940131781166,5.3032878014866
60.11,9.26042776389967,5.30361882350701
60.12,9.26145412461769,5.30395005063793
60.13,9.26248039998702,5.30428148284753
60.14,9.26350659002894,5.30461312010402
60.15,9.26453269476473,5.30494496237557
60.16,9.26555871421567,5.30527700963041
60.17,9.26658464840301,5.30560926183677
60.18,9.26761049734801,5.30594171896286
60.19,9.26863626107192,5.30627438097695
60.2,9.26966193959597,5.30660724784729
60.21,9.27068753294138,5.30694031954214
60.22,9.27171304112938,5.3072735960298
60.23,9.27273846418116,5.30760707727855
60.24,9.27376380211794,5.30794076325669
60.25,9.27478905496091,5.30827465393255
60.26,9.27581422273124,5.30860874927445
60.27,9.27683930545011,5.30894304925073
60.28,9.27786430313868,5.30927755382974
60.29,9.27888921581812,5.30961226297984
60.3,9.27991404350957,5.3099471766694
60.31,9.28093878623416,5.31028229486682
60.32,9.28196344401303,5.31061761754048
60.33,9.2829880168673,5.31095314465879
60.34,9.28401250481808,5.31128887619018
60.35,9.28503690788647,5.31162481210308
60.36,9.28606122609357,5.31196095236592
60.37,9.28708545946047,5.31229729694716
60.38,9.28810960800824,5.31263384581528
60.39,9.28913367175796,5.31297059893873
60.4,9.29015765073067,5.31330755628602
60.41,9.29118154494744,5.31364471782564
60.42,9.2922053544293,5.3139820835261
60.43,9.29322907919729,5.31431965335593
60.44,9.29425271927244,5.31465742728366
60.45,9.29527627467576,5.31499540527784
60.46,9.29629974542826,5.31533358730702
60.47,9.29732313155093,5.31567197333977
60.48,9.29834643306477,5.31601056334467
60.49,9.29936964999077,5.31634935729031
60.5,9.30039278234988,5.3166883551453
60.51,9.30141583016309,5.31702755687824
60.52,9.30243879345133,5.31736696245777
60.53,9.30346167223557,5.31770657185252
60.54,9.30448446653674,5.31804638503114
60.55,9.30550717637576,5.31838640196229
60.56,9.30652980177356,5.31872662261464
60.57,9.30755234275106,5.31906704695686
60.58,9.30857479932915,5.31940767495767
60.59,9.30959717152873,5.31974850658575
60.6,9.3106194593707,5.32008954180983
60.61,9.31164166287591,5.32043078059863
60.62,9.31266378206525,5.32077222292089
60.63,9.31368581695958,5.32111386874537
60.64,9.31470776757975,5.32145571804082
60.65,9.3157296339466,5.32179777077601
60.66,9.31675141608096,5.32214002691974
60.67,9.31777311400367,5.3224824864408
60.68,9.31879472773554,5.32282514930798
60.69,9.31981625729738,5.32316801549012
60.7,9.32083770270999,5.32351108495603
60.71,9.32185906399417,5.32385435767457
60.72,9.32288034117069,5.32419783361458
60.73,9.32390153426033,5.32454151274492
60.74,9.32492264328386,5.32488539503447
60.75,9.32594366826204,5.32522948045212
60.76,9.32696460921561,5.32557376896675
60.77,9.32798546616532,5.32591826054729
60.78,9.3290062391319,5.32626295516264
60.79,9.33002692813607,5.32660785278175
60.8,9.33104753319855,5.32695295337354
60.81,9.33206805434004,5.32729825690698
60.82,9.33308849158125,5.32764376335102
60.83,9.33410884494286,5.32798947267464
60.84,9.33512911444555,5.32833538484684
60.85,9.33614930011,5.32868149983659
60.86,9.33716940195687,5.32902781761293
60.87,9.33818942000682,5.32937433814486
60.88,9.33920935428049,5.32972106140141
60.89,9.34022920479852,5.33006798735163
60.9,9.34124897158155,5.33041511596457
60.91,9.34226865465019,5.3307624472093
60.92,9.34328825402506,5.33110998105489
60.93,9.34430776972676,5.33145771747043
60.94,9.34532720177589,5.33180565642501
60.95,9.34634655019304,5.33215379788774
60.96,9.34736581499878,5.33250214182776
60.97,9.3483849962137,5.33285068821417
60.98,9.34940409385834,5.33319943701614
60.99,9.35042310795327,5.33354838820281
61,9.35144203851903,5.33389754174334
61.01,9.35246088557616,5.33424689760692
61.02,9.35347964914519,5.33459645576272
61.03,9.35449832924663,5.33494621617995
61.04,9.35551692590101,5.33529617882782
61.05,9.35653543912882,5.33564634367554
61.06,9.35755386895056,5.33599671069234
61.07,9.35857221538671,5.33634727984748
61.08,9.35959047845776,5.33669805111019
61.09,9.36060865818418,5.33704902444975
61.1,9.36162675458642,5.33740019983544
61.11,9.36264476768495,5.33775157723652
61.12,9.3636626975002,5.33810315662231
61.13,9.36468054405261,5.33845493796211
61.14,9.36569830736262,5.33880692122524
61.15,9.36671598745063,5.33915910638104
61.16,9.36773358433707,5.33951149339883
61.17,9.36875109804233,5.33986408224798
61.18,9.36976852858682,5.34021687289784
61.19,9.37078587599091,5.3405698653178
61.2,9.37180314027499,5.34092305947723
61.21,9.37282032145943,5.34127645534554
61.22,9.37383741956459,5.34163005289212
61.23,9.37485443461081,5.3419838520864
